customerID,Churn
8565-CLBZW,Yes
8565-HBFNN,No
8565-WUXZU,No
8566-YPRGL,No
8570-KLJYJ,No
8571-ZCMCX,No
8573-CGOCC,No
8573-JGCZW,No
8577-QSOCG,No
8580-AECUZ,Yes
8580-QVLOC,Yes
8582-KRHPJ,No
8584-KMVXD,No
8587-XYZSF,No
8590-OHDIW,No
8590-YFFQO,No
8591-NXRCV,No
8591-TKMZH,No
8592-PLTMQ,No
8593-WHYHV,Yes
8595-SIZNC,No
8597-CTXVJ,No
8597-CWYHH,No
8601-QACRS,Yes
8603-IJWDN,Yes
8605-ITULD,No
8606-CIQUL,No
8606-OEGQZ,No
8608-OZTLB,No
8610-WFCJF,Yes
8610-ZIKJJ,No
8612-GXIDD,No
8614-VGMMV,Yes
8617-ENBDS,No
8619-IJNDK,No
8620-RJPZN,No
8621-MNIHH,Yes
8622-ZLFKO,No
8623-TMRBY,Yes
8623-ULFNQ,No
8624-GIOUT,Yes
8625-AZYZY,Yes
8626-PTQGE,No
8626-XHBIE,No
8627-EHGIP,Yes
8627-ZYGSZ,No
8628-MFKAX,No
8630-FJLIB,No
8630-QSGXK,No
8631-NBHFZ,Yes
8631-WUXGY,No
8631-XVRZL,No
8634-CILSZ,Yes
8634-MPHTR,Yes
8637-XJIVR,Yes
8639-NHQEI,No
8640-SDGKB,Yes
8642-GVWRF,Yes
8644-XLFBW,Yes
8644-XYTSV,No
8645-KOMJQ,No
8645-KWHJO,No
8646-JCOMS,No
8647-SDTWQ,No
8648-PFRMP,No
8650-RHRKE,Yes
8651-ENBZX,Yes
8652-YHIYU,No
8654-DHAOW,No
8659-HDIYE,No
8659-IOOPU,No
8660-BUETV,No
8661-BOYNW,No
8663-UPDGF,No
8665-UTDHZ,Yes
8668-KNZTI,No
8670-ERCJH,No
8670-MEFCP,No
8671-KKKOS,No
8672-OAUPW,No
8676-OOQEJ,No
8676-TRMJS,Yes
8677-HDZEE,No
8679-JOEVF,Yes
8679-LZBMD,No
8680-CGLTP,No
8681-ICONS,No
8685-WHQPW,Yes
8687-BAFGU,No
8690-UPCZI,No
8690-ZVLCL,No
8695-ARGXZ,No
8695-WDYEA,No
8696-JKZNU,Yes
8699-ASUFO,Yes
8701-DGLVH,No
8705-DWKTI,No
8705-WZCYL,No
8706-HRADD,No
8707-HOEDG,No
8707-RMEZH,No
8708-XPXHZ,Yes
8709-KRDVL,No
8710-YGLWG,No
8711-LOBKY,No
8713-IGZSO,No
8714-CTZJW,No
8714-EUHJO,Yes
8715-KKTFG,No
8717-VCTXJ,No
8718-PTMEZ,Yes
8720-RQSBJ,No
8722-NGNBH,Yes
8722-PRFDV,No
8725-JEDFD,No
8727-JQFHV,No
8727-XDPUD,No
8728-SKJLR,No
8731-WBBMB,No
8734-DKSTZ,No
8734-FNWVH,No
8735-DCXNF,No
8735-IJJEG,No
8735-NBLWT,No
8735-SDUFN,No
8738-JOKAR,No
8739-QOTTN,No
8739-WWKDU,Yes
8739-XNIKG,No
8740-CRYFY,Yes
8740-XLHDR,Yes
8741-LQOBK,No
8745-PVESG,No
8746-BFOAJ,No
8746-OQQRW,No
8747-UDCOI,No
8748-HFWBO,No
8749-CLJXC,No
8749-JMNKX,Yes
8749-TZYEC,No
8750-QWZAJ,No
8751-EDEKA,No
8752-GHJFU,No
8752-IMQOS,No
8752-STIVR,Yes
8755-IWJHN,No
8755-OGKNA,No
8756-RDDLT,No
8757-TFHHJ,No
8760-ZRHKE,No
8761-NSOBC,Yes
8763-KIAFH,No
8766-PAFNE,No
8769-KKTPH,No
8773-HHUOZ,Yes
8774-GSBUN,No
8775-CEBBJ,Yes
8775-ERLNB,No
8775-LHDJH,Yes
8777-MBMTS,No
8777-PVYGU,No
8778-LMWTJ,No
8779-QRDMV,Yes
8779-YIQQA,No
8780-IHCRN,No
8780-IXSTS,Yes
8780-RSYYU,No
8780-YRMTT,No
8782-LKFPK,No
8782-NUUOL,No
8784-CGILN,Yes
8785-CJSHH,No
8785-EPNCG,Yes
8788-DOXSU,No
8791-GFXLZ,No
8792-AOROI,No
8799-OXZMD,No
8800-JOOCF,No
8800-ZKRFW,No
8802-UNOJF,Yes
8805-JNRAZ,No
8806-EAGWC,Yes
8807-ARQET,No
8807-OPMBM,No
8808-ELEHO,Yes
8809-RIHDD,Yes
8809-XKHMD,No
8812-ZRHFP,No
8815-LMFLX,No
8816-VXNZD,Yes
8818-DOPVL,No
8818-XYFCQ,Yes
8819-IMISP,No
8819-WFGGJ,No
8819-ZBYNA,No
8821-KVZKQ,No
8821-XNHVZ,Yes
8822-KNBHV,No
8823-RLPWL,No
8824-RWFXJ,Yes
8835-VSDSE,Yes
8837-VVWLQ,Yes
8838-GPHZP,No
8840-DQLGN,Yes
8844-TONUD,Yes
8845-LWKGE,No
8847-GEOOQ,No
8849-AYPTR,No
8849-GYOKR,Yes
8849-PRIQJ,No
8851-RAGOV,No
8853-TZDGH,No
8854-CCVSQ,Yes
8857-CUPFQ,No
8859-AXJZP,No
8859-DZTGQ,No
8859-YSTWS,No
8861-HGGKB,Yes
8865-TNMNX,No
8868-GAGIO,No
8868-WOZGU,Yes
8869-LIHMK,No
8869-TORSS,Yes
8871-JLMHM,No
8873-GLDMH,No
8873-TMKGR,No
8874-EJNSR,No
8875-AKBYH,No
8878-HMWBV,Yes
8878-RYUKI,No
8879-XUAHX,No
8879-ZKJOF,No
8882-TLVRW,No
8883-ANODQ,No
8883-GRDWQ,No
8884-ADFVN,Yes
8884-FEEWR,No
8884-MRNSU,No
8885-QSQBX,No
8887-IPQNC,No
8894-JVDCV,No
8896-BQTTI,No
8896-RAZCR,No
8898-KASCD,No
8901-HJXTF,Yes
8901-UPRHR,No
8902-ZEOVF,No
8903-WMRNW,No
8903-XEBGX,No
8904-OPDCK,No
8905-IAZPF,No
8908-NMQTX,No
8908-SLFCJ,No
8909-BOLNL,No
8910-ICHIU,No
8910-LEDAG,No
8914-RBTSB,Yes
8915-NNTRC,No
8917-FAEMR,No
8917-SZTTJ,No
8919-FYFQZ,Yes
8920-NAVAY,No
8922-LIEGH,Yes
8922-NPKBJ,No
8929-KSWIH,No
8930-XOTDP,No
8931-GJJIQ,Yes
8932-CZHRQ,No
8937-RDTHP,Yes
8938-UMKPI,Yes
8942-DBMHZ,No
8943-URTMR,Yes
8944-AILEF,No
8945-GRKHX,Yes
8945-MUQUF,Yes
8946-BFWSG,No
8947-YRTDV,No
8949-JTMAY,Yes
8950-MTZNV,No
8952-WCVCD,No
8957-THMOA,No
8958-JPTRR,No
8961-QDZZJ,No
8963-JLGJT,No
8963-MQVYN,No
8966-KZXXA,No
8966-OIQHG,No
8966-SNIZF,No
8967-SZQAS,No
8969-PRHFK,No
8970-ANWXO,No
8972-HJWNV,Yes
8974-OVACP,No
8975-SKGRX,No
8976-OQHGT,Yes
8979-CAMGB,No
8980-WQFWL,No
8981-FJGLA,No
8982-NHAVY,No
8984-EYLLL,No
8984-HPEMB,No
8985-OOPOS,No
8988-ECPJR,Yes
8990-YOZLV,No
8990-ZXLSU,No
8992-CEUEN,No
8992-JQYUN,Yes
8992-OBVDG,No
8992-VONJD,No
8993-IZEUX,No
8993-PHFWD,Yes
8996-ZROXE,No
8999-BOHSE,Yes
8999-EXMNO,No
8999-XXGNS,No
8999-YPYBV,No
9000-PLFUZ,No
9003-CPATH,No
9013-AQORL,No
9018-PCIOK,No
9019-QVLZD,Yes
9025-AOMKI,Yes
9025-ZRPVR,Yes
9026-LHEVG,No
9026-RNUJS,Yes
9027-TMATR,No
9027-YFHQJ,No
9028-LIHRP,No
9029-FEGVJ,No
9030-QGZNL,No
9031-ZVQPT,No
9033-EOXWV,Yes
9036-CSKBW,No
9039-RBEEE,Yes
9039-ZVJDC,No
9040-KZVWO,No
9046-DQMTP,No
9046-JBFWA,No
9048-JVYVF,Yes
9050-IKDZA,No
9050-QLROH,Yes
9052-DHNKM,No
9052-VKDUW,No
9053-EJUNL,No
9053-JZFKV,Yes
9054-FOWNV,No
9055-MOJJJ,No
9057-MSWCO,Yes
9057-SIHCH,Yes
9058-CBREO,Yes
9058-HRZSV,No
9058-MJLZC,No
9060-HJJRW,No
9061-TIHDA,Yes
9063-ZGTUY,Yes
9065-ZCPQX,No
9066-QRSDU,No
9067-SQTNS,No
9067-YGSCA,No
9068-FHQHD,No
9068-VPWQQ,No
9069-LGEUL,No
9070-BCKQP,No
9073-ZZIAY,No
9074-KGVOX,No
9076-AXYIK,No
9079-LWTFD,No
9079-YEXQJ,Yes
9081-WWXKP,No
9084-OAYKL,No
9086-YJYXS,No
9087-EYCPR,No
9089-UOWJG,No
9090-SGQXL,Yes
9091-WTUUY,No
9092-GDZKO,No
9093-FPDLG,No
9094-AZPHK,No
9095-HFAFX,Yes
9097-ZUBYC,No
9099-FTUHS,No
9101-BWFSS,Yes
9101-NTIXF,No
9102-IAYHT,Yes
9102-OXKFY,No
9103-CXVOK,No
9103-TCIHJ,Yes
9107-UKCKY,No
9108-EJFJP,No
9108-EQPNQ,No
9110-HSGTV,No
9112-WSNPU,No
9114-AAFQH,No
9114-DPSIA,No
9114-VEPUF,No
9115-YQHGA,No
9117-SHLZX,Yes
9121-PHQSR,No
9122-UMROB,No
9124-LHCJQ,Yes
9127-FHJBZ,No
9127-QRZMH,No
9128-CPXKI,No
9129-UXERG,No
9133-AYJZG,No
9134-CEQMF,Yes
9134-WYRVP,No
9135-HSWOC,No
9135-MGVPY,No
9136-ALYBR,Yes
9137-NOQKA,No
9137-UIYPG,No
9138-EFSMO,No
9139-TWBAS,No
9139-WQQDY,Yes
9140-CZQZZ,No
9142-KZXOP,No
9142-XMYJH,No
9143-CANJF,No
9146-JRIOX,No
9150-HEPMB,No
9150-KPBJQ,No
9152-AMKAK,No
9153-BTBVV,No
9154-QDGTH,No
9158-VCTQB,Yes
9163-GHAYE,No
9167-APMXZ,No
9168-INPSZ,No
9169-BSVIN,No
9170-ARBTB,No
9170-CCKOU,Yes
9170-GYZJC,Yes
9172-ANCRX,Yes
9172-JITSM,Yes
9173-IVZVP,No
9174-FKWZE,Yes
9174-IHETN,No
9178-JHUVJ,No
9184-GALIL,No
9185-TQCVP,Yes
9189-JWSHV,Yes
9190-MFJLN,Yes
9191-MYQKX,Yes
9194-GFVOI,No
9199-PWQVC,No
9200-NLNPD,No
9206-GVPEQ,Yes
9207-ZPANB,No
9208-OLGAQ,No
9209-NWPGU,No
9210-IAHGH,Yes
9214-EKVXR,No
9220-CXRSC,No
9220-ZNKJI,No
9221-OTIVJ,Yes
9223-UCPVT,Yes
9224-VTYID,No
9225-BZLNZ,No
9227-LUNBG,Yes
9227-UAQFT,No
9227-YBAXE,No
9229-RQABD,No
9231-ZJYAM,Yes
9233-PSYHO,No
9236-NDUCW,No
9237-HQITU,Yes
9239-GZHZE,No
9239-ZBZZV,Yes
9242-TKFSV,No
9244-ZVAPM,No
9248-OJYKK,Yes
9249-FXSCK,Yes
9250-WYPLL,Yes
9251-AWQGT,No
9251-WNSOD,No
9253-QXKBE,Yes
9253-VIFJQ,No
9254-RBFON,Yes
9256-JTBNZ,No
9257-AZMTZ,No
9258-CNWAC,No
9259-PACGQ,Yes
9261-WDCAF,No
9269-CQOOL,Yes
9272-LSVYH,No
9274-CNFMO,Yes
9274-UARKJ,No
9277-JOOMO,No
9278-VZKCD,No
9279-CJEOJ,No
9281-CEDRU,No
9281-OFDMF,No
9281-PKKZE,No
9282-IZGQK,Yes
9283-LZQOH,Yes
9286-BHDQG,No
9286-DOJGF,Yes
9289-LBQVU,No
9290-SHCMB,No
9294-TDIPC,No
9297-EONCV,No
9297-FVVDH,No
9298-WGMRW,No
9300-AGZNL,Yes
9300-RENDD,Yes
9305-CDSKC,Yes
9306-CPCBC,Yes
9308-ANMVE,No
9309-BZGNT,No
9313-CDOGY,No
9313-QOLTZ,No
9314-IJWSQ,No
9314-QDMDW,No
9317-WZPGV,Yes
9318-NKNFC,Yes
9323-HGFWY,No
9327-QSDED,No
9330-DHBFL,No
9330-IJWIO,Yes
9330-VOFSZ,No
9332-GYWLO,No
9334-GWGOW,No
9337-SRRNI,No
9339-FIIJL,No
9342-VNIMQ,No
9347-AERRL,No
9348-ROUAI,No
9348-YVOMK,No
9350-VLHMB,No
9350-ZXYJC,No
9351-HXDMR,No
9351-LZYGF,No
9355-NPPFS,No
9356-AXGMP,No
9357-UJRUN,No
9359-JANWS,No
9359-UGBTK,No
9360-AHGNL,Yes
9360-OMDZZ,No
9361-YNQWJ,No
9362-MWODR,No
9364-YKUVW,No
9365-CSLBQ,No
9365-SRSZE,No
9367-OIUXP,No
9367-TCUYN,No
9367-WXLCH,Yes
9369-XFEHK,Yes
9371-BITHB,No
9372-TXXPS,No
9373-WSLOY,No
9374-YOLBJ,No
9375-MHRRS,No
9378-FXTIZ,Yes
9381-NDKME,Yes
9385-EHGDO,No
9385-NXKDA,No
9386-LDCZR,No
9388-ZEYVT,No
9389-ACWBI,No
9391-DXGGG,No
9391-EOYLI,Yes
9391-LMANN,No
9391-TTOYH,No
9391-YZEJW,No
9392-XBGTD,No
9396-ZSFLL,No
9397-TZSHA,No
9398-MMQTO,No
9399-APLBT,Yes
9402-CXWPL,No
9402-ORRAH,No
9402-ROUMJ,No
9405-GPBBG,No
9408-HRXRK,No
9408-SSNVZ,Yes
9411-TPQQV,No
9412-ARGBX,Yes
9412-GHEEC,Yes
9415-DPEWS,Yes
9415-TPKRV,No
9415-ZNBSX,No
9418-RUKPH,No
9419-IPPBE,No
9420-LOJKX,Yes
9424-CMPOG,No
9426-SXNHE,No
9430-FRQOC,Yes
9430-NKQLY,No
9432-RUVSL,No
9432-VOFYX,No
9435-JMLSX,No
9436-ZBZCT,Yes
9441-QHEVC,No
9442-JTWDL,No
9443-JUBUO,No
9444-JTXHZ,Yes
9445-SZLCH,Yes
9445-ZUEQE,No
9447-YPTBX,No
9448-REEVD,Yes
9450-TRJUU,No
9451-LPGOO,Yes
9451-WLYRI,No
9453-PATOS,No
9462-MJUAW,Yes
9465-RWMXL,Yes
9467-ROOLM,No
9469-WEJBT,No
9470-RTWDV,No
9470-XCCEM,No
9470-YFUYI,No
9473-CBZOP,No
9474-PHLYD,Yes
9475-NNDGC,No
9477-LGWQI,No
9479-HYNYL,No
9480-BQJEI,No
9481-IEBZY,No
9481-SFCQY,No
9481-WHGWY,No
9483-GCPWE,No
9488-FVZCC,No
9488-FYQAU,No
9488-HGMJH,Yes
9489-DEDVP,No
9489-JMTTN,No
9489-UTFKA,No
9490-DFPMD,Yes
9492-TOKRI,Yes
9494-BDNNC,No
9494-MRNYX,No
9495-REDIY,No
9495-SKLKD,No
9496-IVVRP,No
9497-QCMMS,Yes
9498-FIMXL,No
9499-XPZXM,No
9500-IWPXQ,No
9500-LTVBP,No
9500-WBGRP,No
9501-UKKNL,No
9503-XJUME,No
9504-DSHWM,No
9504-YAZWB,No
9505-SQFSW,No
9506-UXUSK,No
9507-EXLTT,Yes
9507-HSMMZ,No
9508-ILZDG,No
9509-MPYOD,No
9512-PHSMG,No
9512-UIBFX,Yes
9513-DXHDA,No
9514-JDSKI,Yes
9518-IMLHK,No
9518-RWHZL,Yes
9518-XXBXE,No
9522-BNTHX,No
9522-ZSINC,No
9524-EGPJC,Yes
9526-BIHHD,Yes
9526-JAWYF,Yes
9529-OFXHY,No
9530-EHPOH,Yes
9530-GRMJG,No
9531-NSBMR,No
9534-NSXEM,No
9537-JALFH,No
9537-VHDTA,No
9540-JYROE,Yes
9541-PWTWO,No
9541-ZPSEA,No
9544-PYPSJ,No
9546-CQJSU,Yes
9546-KDTRB,No
9547-ITEFG,No
9548-LERKT,No
9548-LIGTA,No
9548-ZMVTX,No
9552-TGUZV,No
9553-DLCLU,No
9554-DFKIC,No
9555-SAHUZ,No
9558-IHEZX,No
9560-ARGQJ,Yes
9560-BBZXK,No
9564-KCLHR,Yes
9565-AXSMR,No
9565-DJPIB,Yes
9565-FLVCG,No
9565-JSNFM,Yes
9570-KYEUA,No
9571-EDEBV,No
9572-MTILT,Yes
9572-WUKSB,No
9574-BOSMD,No
9574-RKJIF,Yes
9575-IWCAZ,No
9576-ANLXO,Yes
9576-SYUHJ,No
9577-WJVCQ,No
9578-FOMUK,No
9578-VRMNM,Yes
9581-GVBXT,No
9584-EXCDZ,No
9585-KKMFD,No
9586-JGQKH,No
9588-OZDMQ,No
9588-YRFHY,No
9589-ABEPT,No
9591-YVTEB,No
9592-ERDKV,No
9593-CVZKR,No
9600-NAXZN,Yes
9600-UDOPK,Yes
9601-BRXPO,Yes
9602-WCXPI,No
9603-OAIHC,No
9605-WGJVW,No
9606-PBKBQ,Yes
9609-BENEA,No
9610-WCESF,No
9611-CTWIH,Yes
9614-RMGHA,Yes
9617-INGJY,No
9617-UDPEU,No
9618-LFJRU,No
9619-GSATL,No
9620-ENEJV,No
9620-QJREV,No
9621-OUPYD,No
9624-EGDEQ,No
9625-QNLUX,No
9625-QSTYE,Yes
9625-RZFUK,No
9626-VFRGG,No
9626-WEQRM,No
9629-NHXFW,No
9631-RXVJM,No
9631-XEYKE,No
9633-DENPU,No
9633-XQABV,No
9637-CDTKZ,No
9637-EIHEQ,Yes
9638-JIQYA,No
9639-BUJXT,No
9640-ZSLDC,No
9643-AVVWI,No
9643-YBLUR,No
9644-KVCNC,No
9644-UMGQA,No
9646-NMHXE,No
9647-ERGBE,Yes
9648-BCHKM,No
9650-VBUOG,No
9651-GTSAQ,Yes
9658-WYUFB,Yes
9659-QEQSY,No
9659-ZTWSM,No
9661-ACXBS,Yes
9661-JALZV,No
9661-MHUMO,Yes
9667-EQRXU,Yes
9667-TKTVZ,No
9668-PUGNU,No
9670-BPNXF,No
9674-EHPPG,No
9675-ICXCT,No
9677-AVKED,No
9680-NIAUV,No
9681-KYGYB,No
9681-OXGVC,Yes
9685-WKZGT,Yes
9688-YGXVR,No
9689-PTNPG,Yes
9691-HKOVS,No
9692-TUSXH,Yes
9693-XMUOB,No
9695-IDRZR,No
9696-RMYBA,No
9699-UBQFS,No
9700-ISPUP,No
9700-ZCLOT,No
9701-CDXHR,No
9702-AIUJO,No
9705-IOVQQ,No
9705-ZJBCG,No
9708-HPXWZ,No
9708-KFDBY,No
9710-NJERN,No
9710-ZUSHQ,Yes
9711-FJTBX,No
9714-EDSUC,No
9715-SBVSU,No
9715-WZCLW,No
9717-IOAAF,No
9717-QEBGU,No
9720-JJJOR,No
9722-UJOJR,Yes
9725-SCPZG,Yes
9728-FTTVZ,Yes
9730-DRTMJ,No
9732-EQMWY,No
9732-KPKBW,Yes
9732-OUYRN,No
9734-UYXQI,Yes
9734-YWGEX,Yes
9738-QLWTP,No
9739-JLPQJ,No
9741-YLNTD,No
9742-XOKTS,No
9743-DQKQW,No
9746-MDMBK,No
9746-UGFAC,No
9746-YKGXB,No
9747-DDZOS,Yes
9750-BOOHV,No
9752-ZNQUT,No
9753-OYLBX,No
9754-CLVZW,No
9755-JHNMN,No
9758-MFWGD,No
9761-XUJWD,No
9762-YAQAA,No
9763-GRSKD,No
9763-PDTKK,Yes
9764-REAFF,No
9766-HGEDE,No
9767-FFLEM,No
9769-TSBZE,No
9770-KXGQU,No
9770-LXDBK,No
9773-PEQBZ,No
9774-NRNAU,No
9776-CLUJA,Yes
9776-OJUZI,No
9777-IQHWP,No
9777-WJJPR,No
9778-OGKQZ,No
9779-DPNEJ,No
9780-FKVVF,No
9782-LGXMC,No
9786-IJYDL,No
9786-YWNHU,No
9787-XVQIU,Yes
9788-HNGUT,No
9788-YTFGE,No
9793-WECQC,No
9795-NREXC,No
9795-SHUHB,No
9795-VOWON,No
9796-BPKIW,No
9796-MVYXX,No
9798-DRYDS,No
9798-OPFEM,No
9799-CAYJJ,No
9800-ONTFE,No
9800-OUIGR,No
9801-GDWGV,Yes
9801-NOSHQ,No
9802-CAQUT,No
9803-FTJCG,No
9804-ICWBG,Yes
9805-FILKB,No
9809-IMGCQ,Yes
9812-GHVRI,No
9814-AOUDH,No
9817-APLHW,No
9818-XQCUV,No
9819-FBNSV,No
9820-RMCQV,Yes
9821-BESNZ,No
9821-POOTN,Yes
9822-BIIGN,No
9822-OAOVB,No
9822-WMWVG,No
9823-EALYC,No
9824-BEMCV,Yes
9824-QCJPK,No
9825-YCXWZ,No
9828-AOQLM,Yes
9828-QHFBK,No
9830-ECLEN,No
9831-BPFRI,Yes
9833-TGFHX,No
9835-ZIITK,Yes
9837-BMCLM,Yes
9837-FWLCH,No
9838-BFCQT,No
9839-ETQOE,No
9840-DVNDC,Yes
9840-EFJQB,No
9842-EFSYY,No
9844-FELAJ,No
9845-PEEKO,No
9845-QOMAD,No
9846-GKXAS,Yes
9847-HNVGP,No
9848-JQJTX,No
9850-OWRHQ,Yes
9851-KIELU,Yes
9851-QXEEQ,Yes
9853-JFZDU,No
9860-LISIZ,No
9861-PDSZP,No
9862-KJTYK,No
9863-JZAIC,Yes
9866-OCCKE,No
9866-QEVEE,Yes
9867-JCZSP,No
9867-NNXLC,No
9867-XOBQA,No
9871-ELEYA,No
9873-MNDKV,No
9874-QLCLH,Yes
9878-TNQGW,Yes
9880-TDQAC,No
9881-VCZEP,No
9885-AIBVB,No
9885-CSMWE,Yes
9885-MFVSU,No
9888-ZCUMM,No
9889-TMAHG,Yes
9891-NQDBD,No
9894-EZEWG,Yes
9894-QMIMJ,No
9895-VFOXH,No
9896-UYMIE,No
9897-KXHCM,Yes
9898-KZQDZ,Yes
9903-LYSAB,No
9904-EHEVJ,No
9906-NHHVC,No
9907-SWKKF,Yes
9909-DFRJA,No
9909-IDLEK,No
9912-GVSEQ,Yes
9912-OMZDS,No
9916-AYHTC,No
9917-KWRBE,No
9919-FZDED,No
9919-KNPOO,No
9919-YLNNG,No
9921-EZKBY,No
9921-QFQUL,No
9921-ZVRHG,Yes
9924-JPRMC,No
9926-PJHDQ,No
9927-DSWDF,No
9928-BZVLZ,No
9929-PLVPA,No
9931-DCEZH,No
9931-KGHOA,No
9932-WBWIK,No
9933-QRGTX,No
9938-EKRGF,No
9938-PRCVK,No
9938-TKDGL,No
9938-ZREHM,No
9940-HPQPG,Yes
9940-RHLFB,Yes
9943-VSZUV,No
9944-AEXBM,No
9944-HKVVB,Yes
9945-PSVIP,No
9947-OTFQU,Yes
9948-YPTDG,Yes
9950-MTGYX,No
9953-ZMKSM,No
9955-QOPOY,No
9957-YODKZ,No
9958-MEKUC,No
9959-WOFKT,No
9961-JBNMK,Yes
9962-BFPDU,No
9964-WBQDJ,No
9965-YOKZB,Yes
9967-ATRFS,No
9968-FFVVH,No
9970-QBCDA,No
9971-ZWPBF,No
9972-EWRJS,No
9972-NKTFD,No
9972-VAFJJ,No
9974-JFBHQ,No
9975-GPKZU,No
9975-SKRNR,No
9978-HYCIN,No
9979-RGMZT,No
9985-MWVIX,Yes
9986-BONCE,Yes
9987-LUTYD,No
9992-RRAMN,Yes
9992-UJOEL,No
9993-LHIEB,No
9995-HOTOH,No
